IPK,Mata Kuliah Tidak Lulus,Jumlah Cuti Akademik,Pekerjaan Sambil Kuliah,Jumlah Semester,Status Kelulusan,IPS Rata-rata,IPS Semester Akhir,IPS Tren,Kategori Kehadiran
3.335493033219441,3,2,Ya,9,Lulus,3.923194241852773,4.0,0.76,Tinggi
2.2282621369786577,4,2,Tidak,11,Drop Out,2.220093757087036,2.406188376789801,0.2,Sedang
4.0,0,2,Tidak,13,Lulus,2.7757332528448853,2.731426484431866,0.24,Tinggi
3.2443547946362727,1,2,Tidak,13,Lulus,3.280044357141936,3.337593195290863,1.41,Rendah
3.715495282302478,2,2,Tidak,9,Lulus,3.793441351293365,3.2543647660027504,-0.81,Sedang
2.087134147299306,7,2,Ya,11,Drop Out,2.4978297665536453,2.588723525848729,-0.08,Sedang
3.512545264219282,3,0,Ya,14,Lulus,3.099638214541101,2.722734320498893,1.2,Rendah
2.835458168167922,0,2,Ya,9,Lulus,2.2339499134678937,2.418265427036046,-1.4,Rendah
3.51145815644184,3,0,Tidak,11,Lulus,2.9018041086116813,2.8456259305209555,-0.16,Tinggi
2.496170265333809,6,2,Tidak,14,Drop Out,2.224028524465792,2.30339869764375,0.16,Sedang
3.4534747411015063,0,1,Tidak,11,Lulus,3.2155944447646365,3.183501024413119,0.27,Rendah
2.377772186684143,5,2,Tidak,11,Drop Out,2.679321045498856,3.073164178108311,-0.14,Tinggi
3.1314896141034074,1,0,Ya,9,Lulus,3.940822985523264,3.858827549148579,0.79,Tinggi
3.2256298157191914,2,1,Tidak,14,Lulus,3.120735584622424,3.101139166022607,0.97,Rendah
3.6724024995470974,1,2,Tidak,12,Lulus,2.548499151337421,2.597000169585795,1.38,Tinggi
2.102765089959809,8,0,Tidak,10,Drop Out,2.183121063052111,2.1035907116033457,-0.88,Rendah
3.7421372558042494,2,0,Tidak,12,Lulus,3.1549564427294228,3.2084093361558224,-0.85,Tinggi
2.969036047953596,3,1,Tidak,9,Lulus,2.73229028245726,3.0730420929174627,1.1,Sedang
3.123254291189653,3,2,Tidak,10,Lulus,2.8518215542638,2.631317728047037,-0.88,Tinggi
3.949376788264652,3,0,Ya,11,Lulus,3.974591627314932,3.895593434100836,0.67,Sedang
3.383244083357745,0,2,Tidak,14,Lulus,2.5899868472561063,2.755753430828208,-0.42,Rendah
2.831237913357171,1,2,Tidak,13,Drop Out,2.482488557287409,2.3503397327885134,-1.03,Rendah
1.814612459364324,6,2,Ya,12,Drop Out,3.01569684395112,3.4435848405870275,-1.31,Rendah
2.3943733455988467,5,2,Ya,9,Drop Out,3.0694280539549825,3.095667859710636,-0.68,Rendah
2.3608896223619564,8,2,Tidak,10,Drop Out,2.710674161808245,2.14612875006462,0.18,Sedang
2.778404460147081,0,0,Tidak,14,Lulus,3.110886479744728,3.248189621777112,0.79,Rendah
3.667403647591827,2,0,Ya,8,Lulus,3.560131179356201,2.806116160484008,-0.16,Tinggi
2.6898211666693865,7,2,Ya,10,Drop Out,2.580988714267697,2.882268489237683,-1.28,Sedang
2.9721555097527195,6,2,Tidak,14,Drop Out,2.5061431260696683,2.420448445398192,0.4,Tinggi
3.583868865300253,3,0,Tidak,8,Lulus,3.220211238637218,3.303806577101092,1.49,Sedang
2.698063454989645,5,2,Ya,12,Drop Out,2.2020880137641567,2.167974562368915,0.04,Rendah
3.276277213345648,1,2,Tidak,11,Lulus,3.159051654966597,3.181080115023203,0.94,Tinggi
3.0139136575316248,2,2,Ya,14,Lulus,2.9289523116352445,2.766490905963408,0.32,Sedang
3.5776488530703685,1,0,Tidak,9,Lulus,3.825346208727904,3.53258564718904,-0.28,Tinggi
3.64113842802698,3,2,Ya,11,Lulus,3.853352570634363,3.494801005684544,-0.58,Sedang
3.3780150146715617,0,0,Tidak,14,Lulus,3.494452946834062,3.5659423731828976,0.01,Rendah
2.8666925601470017,8,2,Ya,12,Drop Out,2.2427946388997744,2.711125479242788,-0.94,Rendah
3.458272329551208,1,1,Ya,12,Lulus,2.70838529576065,2.707927953710661,-0.96,Tinggi
2.6690008354727666,5,2,Tidak,14,Drop Out,2.8228291442301705,3.0570702212746808,0.32,Rendah
2.4715150130833643,11,2,Ya,14,Drop Out,3.09216338611002,3.133981412639649,-1.28,Rendah
3.22724730915755,0,1,Ya,10,Lulus,3.4157262992511725,3.3446874758491143,-0.45,Tinggi
3.0236190120534,0,0,Ya,13,Lulus,3.571555067031133,3.729386611044623,1.44,Tinggi
2.628046269491176,0,2,Tidak,14,Lulus,2.329550184653162,2.0313745546807627,0.07,Rendah
3.1675901666752084,2,1,Ya,14,Lulus,3.803285782125093,3.418677288821584,0.72,Sedang
3.6648573097256087,0,0,Ya,12,Lulus,4.0,3.830425034576147,0.78,Rendah
3.5939976851321336,0,1,Tidak,8,Lulus,3.8747146450231673,3.623840516630133,1.11,Tinggi
3.167725418554231,2,0,Ya,12,Lulus,2.7675767516457936,2.47489499685146,-0.41,Sedang
2.191246332972818,1,2,Tidak,13,Drop Out,2.951741809236417,3.163044111403735,-1.34,Sedang
3.3650464819113486,3,2,Ya,8,Lulus,3.1552941350257644,2.9630464726227808,0.23,Tinggi
3.573654326064334,1,0,Tidak,10,Lulus,3.067888871584969,2.7887701786717525,0.79,Tinggi
2.898301472196804,0,0,Ya,11,Lulus,2.4902904828744505,2.3988925567154253,-0.43,Rendah
4.0,3,2,Tidak,10,Lulus,2.935221131074975,3.2594303682100265,1.17,Tinggi
3.245591015041302,1,2,Ya,12,Lulus,3.369670088794724,3.6386995090111336,-0.52,Tinggi
2.392390998942852,6,2,Tidak,12,Drop Out,2.447926073348244,2.644919565709348,-0.87,Rendah
3.4445235362311166,0,1,Tidak,12,Lulus,3.733485743863624,3.347250972424868,0.51,Sedang
3.474751726425456,2,0,Ya,12,Lulus,3.854322403887372,3.717751047537453,0.64,Tinggi
3.8756200953453264,2,2,Ya,11,Lulus,3.836574319919064,4.0,-0.4,Sedang
2.025954941331835,8,0,Tidak,12,Drop Out,2.8433704117668723,2.9112623954914483,-0.03,Sedang
4.0,2,0,Tidak,14,Lulus,3.867361247210376,4.0,-0.63,Tinggi
2.756162790318321,8,0,Ya,14,Drop Out,3.083110675688976,3.0597462754013667,-0.87,Tinggi
3.17562998361586,1,2,Ya,10,Lulus,3.977514738526622,3.8308207343201786,-0.57,Sedang
2.9048611608583284,4,2,Tidak,10,Drop Out,2.472498676727414,2.563994418871835,-0.91,Sedang
3.345883167444009,3,0,Ya,8,Lulus,3.7186116503265487,3.9299518813373777,0.84,Tinggi
3.6432714943325792,0,0,Tidak,12,Lulus,3.836982940311776,3.7935232647953887,0.78,Rendah
2.3944662920164315,6,2,Tidak,12,Drop Out,2.2195473592244777,2.327768987819008,-0.09,Rendah
3.01092942362627,2,2,Tidak,11,Lulus,3.1342331482714765,2.75659271007784,-0.21,Tinggi
3.592872204667274,3,2,Ya,13,Lulus,2.628358138962084,2.527447066860924,0.27,Sedang
2.488834985634993,6,2,Tidak,12,Drop Out,2.74864012860972,3.027451725627928,0.23,Rendah
4.0,0,2,Ya,14,Lulus,3.80382876412496,2.7337008883279243,-0.25,Tinggi
2.446655150139988,7,2,Ya,12,Drop Out,2.407442128896341,2.296587458189274,0.17,Rendah
3.749698346193485,1,1,Tidak,10,Lulus,3.084045543559595,3.032655155546231,0.45,Sedang
3.1170296776508946,2,0,Ya,8,Lulus,3.539390834253439,3.807042746569892,0.56,Tinggi
3.121587861792573,2,2,Ya,12,Lulus,3.4986887668084683,3.6004394426778843,0.66,Tinggi
2.5539685671896564,9,2,Tidak,12,Drop Out,2.467272818129466,2.483505670458085,-0.52,Sedang
2.172117108833193,7,2,Ya,9,Drop Out,2.236219346137532,2.129098585826251,-1.19,Sedang
2.555088323182336,0,2,Tidak,11,Lulus,2.2622971407541552,2.469412224119873,-0.02,Rendah
3.7088770118842658,0,0,Ya,8,Lulus,3.5938565187459885,3.287484314628153,-0.6,Tinggi
3.539475143281203,2,2,Tidak,8,Lulus,2.7653066808996294,2.847273589978902,0.76,Sedang
3.4508558599726014,2,1,Ya,9,Lulus,3.2015139850286243,3.359447952301179,-0.69,Tinggi
3.434442732869888,1,0,Ya,9,Lulus,2.97072865791319,2.8954651889530343,-0.11,Tinggi
3.7211531530744666,3,2,Tidak,14,Lulus,3.342320129504948,3.664428743194805,1.49,Rendah
2.9107368255793062,1,0,Tidak,8,Lulus,3.3701222584755506,3.715701642681222,0.34,Tinggi
2.4184877136269534,3,2,Tidak,14,Drop Out,2.536915683754229,2.479265285975345,0.07,Rendah
2.4878415189387604,12,2,Tidak,14,Drop Out,2.6282360540743124,3.0035741334547987,0.13,Rendah
3.3279729279999355,0,2,Ya,12,Lulus,3.0503921768915734,2.888051158221208,0.45,Sedang
3.964066726921502,2,2,Tidak,10,Lulus,3.836900350220325,4.0,1.17,Sedang
3.692225104605893,0,1,Ya,11,Lulus,3.525706777458801,3.995480233504287,-0.48,Rendah
3.104247756419569,0,1,Tidak,10,Lulus,3.8657619049244967,3.523787631496485,-0.21,Tinggi
2.494463420924362,8,2,Ya,12,Drop Out,2.937400171488034,3.906601652608114,-1.06,Tinggi
2.4907425708964,6,2,Tidak,10,Drop Out,2.429874571524347,2.591309435121481,-0.45,Sedang
3.7425932907673936,3,0,Ya,12,Lulus,2.672776587776386,3.317056747851389,0.17,Rendah
3.584418116541148,2,1,Tidak,9,Lulus,3.601925983489245,3.92791395313139,0.97,Tinggi
3.490658706694244,2,2,Tidak,8,Lulus,2.92062231120896,3.2044385064622,1.44,Tinggi
2.7148255658851523,2,1,Ya,10,Drop Out,3.5505038289683126,3.2935285643812304,0.36,Tinggi
2.483624181479704,0,2,Tidak,11,Lulus,3.696446275733294,3.707403141079888,0.67,Sedang
3.363320065745057,0,2,Tidak,11,Lulus,2.7884758584878764,3.797788994847208,-0.57,Sedang
3.818187706750479,1,1,Tidak,13,Lulus,2.9487100551644208,2.957870388854184,-0.16,Tinggi
3.878363418836028,3,2,Tidak,8,Lulus,3.5715071279579176,4.0,0.84,Sedang
2.3458089046670745,4,2,Ya,11,Drop Out,2.314623382625797,2.6564635677839514,-0.39,Rendah
2.581969253375796,2,2,Tidak,8,Lulus,3.5441832946337475,3.676401647779656,-0.69,Sedang
3.294040341258873,1,0,Ya,12,Lulus,2.720622566574487,3.0202152922300147,0.95,Sedang
4.0,3,0,Tidak,12,Lulus,3.8729376073734265,3.834521446147306,0.06,Tinggi
3.519483216476736,3,2,Tidak,9,Lulus,2.92083537379912,3.1762802976440696,-0.15,Tinggi
3.994776680920295,1,1,Ya,13,Lulus,3.667680030596992,3.783394292578885,0.08,Tinggi
2.8571659440444543,3,2,Ya,14,Lulus,3.732520236172467,3.467926286557838,1.18,Tinggi
2.810057539880389,7,2,Tidak,10,Drop Out,3.0550681182004946,2.9777495328347303,-0.53,Rendah
3.513444619343516,1,0,Ya,10,Lulus,3.25654241658718,3.102590373589216,0.72,Tinggi
3.982342598391314,3,1,Ya,12,Lulus,3.361786275190906,2.6556780715618493,0.53,Sedang
2.6398220562598027,9,2,Tidak,13,Drop Out,2.8224499907775304,2.5985586180425178,0.37,Tinggi
3.512406732484944,0,0,Tidak,10,Lulus,2.548542821889692,2.8722572088160887,1.28,Tinggi
3.751402116027837,3,2,Ya,13,Lulus,3.1689314841510785,3.640740175263085,1.49,Tinggi
3.704834718542888,0,2,Ya,9,Lulus,4.0,4.0,-0.43,Sedang
3.445574215934051,2,2,Ya,10,Lulus,3.1731081154284344,3.279378612258377,1.09,Rendah
3.5931746217898843,1,2,Ya,8,Lulus,2.947581646025252,2.487715297537353,-0.11,Sedang
4.0,1,2,Ya,13,Lulus,2.6653753197563,3.182812596138549,0.13,Tinggi
3.456935821859607,0,2,Tidak,13,Lulus,2.8085169297849712,3.385481456396928,0.15,Tinggi
2.08157099592701,9,0,Ya,9,Drop Out,2.215176986645619,1.97859184501768,-1.21,Rendah
2.6369719774356217,1,1,Tidak,9,Lulus,3.626263343313874,3.929061039430193,0.71,Sedang
2.107732308670924,7,2,Ya,9,Drop Out,2.3171608121831087,2.6120369738478835,-1.01,Sedang
3.3883324233448584,1,0,Ya,14,Lulus,3.085428452555678,3.837022950625316,1.21,Tinggi
3.7922022080273705,3,1,Tidak,14,Lulus,4.0,3.4632569527727264,0.61,Tinggi
2.46937888498719,6,2,Ya,14,Drop Out,2.6801193006242023,2.051327975511158,-1.43,Rendah
3.784830365234381,0,2,Tidak,9,Lulus,2.765690126961557,2.9593023524244724,0.4,Rendah
2.514797266891983,1,2,Tidak,10,Lulus,4.0,3.83939561160299,0.4,Tinggi
2.2551322098804785,6,2,Ya,12,Drop Out,2.900080176429072,2.7902785404228254,0.13,Rendah
2.442575073922112,7,2,Tidak,13,Drop Out,2.7193781209997567,2.3224009808367216,0.27,Rendah
2.900246893889181,0,0,Ya,11,Lulus,3.200508906015463,3.152101746978773,0.75,Tinggi
3.017648359771488,3,2,Ya,11,Lulus,2.581037703811905,2.2704136814057243,-0.31,Rendah
3.277901673366174,2,0,Ya,11,Lulus,2.977577851540922,2.729199606955313,0.08,Tinggi
3.892580443552135,0,2,Ya,14,Lulus,2.738882979586499,2.7946213967527886,0.07,Tinggi
4.0,1,0,Ya,13,Lulus,3.658517286517114,3.769648084124,0.29,Rendah
2.461591696765656,1,2,Ya,8,Lulus,3.544311583429929,3.943309829097761,-0.78,Tinggi
2.917361461927608,4,2,Ya,11,Drop Out,2.475960747942132,2.972489266444146,-0.11,Rendah
2.5049678312319585,3,2,Tidak,13,Drop Out,2.0937929826596853,2.229101493087263,0.36,Rendah
3.8638676896012223,0,0,Tidak,10,Lulus,3.471833532262276,3.6585837139654287,0.93,Tinggi
2.953375296586173,2,1,Tidak,9,Drop Out,3.6405001611573407,3.673863391565439,-0.68,Rendah
2.908295020986634,2,2,Ya,12,Drop Out,2.1701659231222186,2.194837149067935,-0.94,Rendah
3.5143390023623025,1,0,Tidak,14,Lulus,3.675515278041556,4.0,0.79,Tinggi
3.7803504567497273,0,2,Tidak,11,Lulus,3.529894935938238,3.265737304973538,-0.07,Tinggi
2.7965289210362854,3,0,Tidak,9,Drop Out,3.555158465884608,4.0,1.14,Sedang
2.786678432125962,2,0,Tidak,12,Drop Out,2.226937291078528,2.7943891792360627,-0.59,Sedang
3.574391930904022,2,0,Tidak,14,Lulus,3.331981182413151,3.351886365440047,-0.18,Tinggi
2.918352479666133,8,2,Tidak,12,Drop Out,2.8581134180538066,2.8001091739496964,-1.47,Rendah
3.2730756371984784,3,1,Ya,11,Lulus,3.1008290310185216,2.704479720353381,-0.71,Tinggi
2.9843880559375786,1,2,Tidak,13,Lulus,3.316097282431932,3.8585059997099336,-0.2,Tinggi
3.095146664034366,2,2,Tidak,11,Lulus,3.299080982724712,3.5214678081699264,0.85,Sedang
3.8007123334579607,1,2,Tidak,9,Lulus,3.694398565887429,3.121925387915096,-0.52,Rendah
3.0371665433578543,2,2,Tidak,11,Lulus,3.6752522713229534,3.2216100069217344,1.29,Rendah
3.404939772663327,2,0,Ya,14,Lulus,3.853680413270705,3.7929430957111343,0.34,Sedang
2.810438453127695,2,2,Tidak,11,Drop Out,2.7854640057627456,3.024048376438434,0.22,Rendah
3.332638382750415,2,2,Tidak,13,Lulus,2.9423951401201496,3.035248364234904,0.47,Tinggi
3.7021257801995096,0,2,Tidak,14,Lulus,3.13682669136565,3.6883588350613192,0.8,Sedang
3.629381650964328,3,2,Tidak,12,Lulus,3.29673278944258,3.0483384097604485,-0.68,Tinggi
3.1280816964273424,0,2,Ya,14,Lulus,3.405405395361208,3.409345774735608,-0.07,Tinggi
3.3818447660096025,1,2,Ya,8,Lulus,2.675289616665016,3.033868205112828,0.95,Rendah
2.9428798086087355,4,1,Tidak,9,Drop Out,2.507878955232297,2.0577763540696763,0.32,Tinggi
2.490168518498053,2,2,Tidak,10,Drop Out,2.226607393996212,2.297678249346464,-1.37,Sedang
3.648781640900925,0,0,Tidak,10,Lulus,3.234066251443916,2.9794910071896714,1.21,Tinggi
3.3915306808149523,1,0,Tidak,10,Lulus,3.5475215203695742,4.0,1.2,Rendah
2.9134579158758926,10,2,Ya,10,Drop Out,2.339113768897699,2.711638322932951,0.28,Rendah
2.460255413319232,10,0,Tidak,10,Drop Out,2.909882720149769,2.612410753673407,-0.09,Tinggi
3.353102115797821,1,2,Ya,11,Lulus,3.3893398020298324,3.214932874489153,0.66,Tinggi
3.720360494008712,2,0,Tidak,8,Lulus,3.6192639854107735,3.494738350922887,1.17,Tinggi
2.50503095406893,7,2,Ya,9,Drop Out,2.3846682464126667,1.927586257404644,-0.91,Tinggi
2.649183679527668,3,2,Tidak,9,Drop Out,2.620611800423057,2.43545872501054,-0.78,Rendah
2.3923583051445743,7,0,Tidak,14,Drop Out,2.6663451852516764,2.2826210224521337,-0.48,Rendah
3.173568192745835,1,1,Ya,8,Lulus,2.4758616156007385,2.8861778577364805,1.03,Sedang
2.4275365655890875,7,2,Ya,9,Drop Out,2.4909909811548943,2.092833431455356,-0.19,Tinggi
3.4982589910172126,2,2,Ya,9,Lulus,2.8245451555611405,2.9188250329581886,-0.2,Sedang
4.0,3,0,Tidak,8,Lulus,2.80632580998381,3.025027162357768,-0.32,Sedang
2.160369684061952,0,2,Tidak,10,Lulus,2.86568226283903,2.184321519629301,-1.47,Rendah
3.066584083622266,2,0,Tidak,10,Lulus,3.255281007108152,3.656598057156333,1.12,Rendah
3.8066241315603606,1,2,Tidak,9,Lulus,3.842051628682924,3.746253337955832,-0.79,Sedang
3.262283723443947,2,1,Ya,14,Lulus,2.469205844086614,2.569189191204261,0.77,Rendah
4.0,0,0,Ya,12,Lulus,3.7684646200919536,3.835945822225441,1.47,Tinggi
2.7975892277988947,6,2,Tidak,14,Drop Out,2.048218549378709,2.3662459409584846,-0.5,Sedang
3.086106186381941,2,1,Tidak,8,Lulus,2.7694841644750743,2.971028832621977,-0.78,Sedang
3.4285982246038462,2,0,Ya,11,Lulus,2.8002971551368225,2.994089221546329,0.03,Tinggi
2.876305537087436,9,2,Tidak,11,Drop Out,2.362461768755044,1.6704012006435502,-0.95,Sedang
3.4430723271796047,1,0,Tidak,11,Lulus,3.865985997999864,4.0,1.43,Rendah
3.4160911046660947,1,2,Ya,14,Lulus,2.846324373523961,2.565252800576145,1.28,Sedang
2.170001203438373,3,1,Tidak,12,Drop Out,2.106243809545824,1.9465895055454685,-0.92,Sedang
3.8653943385668494,2,2,Ya,13,Lulus,3.349942146069334,3.6569543071659294,0.22,Tinggi
2.727323848655629,3,0,Ya,12,Lulus,3.4409480534348025,3.4625800143015124,0.41,Tinggi
2.4673064831384464,2,2,Ya,13,Drop Out,2.8110005117167205,2.962233198911043,-0.66,Rendah
2.634932287952472,4,2,Tidak,14,Drop Out,2.585315484352203,2.5085540009871257,-0.73,Sedang
3.2120070529649984,2,0,Ya,14,Lulus,3.8250767183658425,3.851273747301712,-0.48,Tinggi
4.0,1,0,Ya,9,Lulus,3.624096607330847,3.515079969816308,-0.18,Rendah
3.5574596493519146,1,2,Tidak,14,Lulus,2.6756478663680845,2.695279294469448,1.37,Tinggi
2.145300996330935,7,2,Ya,14,Drop Out,2.391273344158519,2.5964285989048284,-1.27,Tinggi
1.960999178150896,10,2,Tidak,10,Drop Out,2.2862047300695427,2.0949870396888906,-0.79,Tinggi
2.334311723440223,7,2,Tidak,13,Drop Out,2.49771284469303,2.25648308718818,-0.97,Rendah
3.441767779391095,2,1,Ya,11,Lulus,3.65950683121336,4.0,0.52,Tinggi
3.0686648602029853,0,2,Ya,13,Lulus,3.212679047567649,3.442044430238276,-0.69,Sedang
3.536965482223422,2,2,Ya,10,Lulus,3.446532367549712,3.300269283841996,0.99,Rendah
3.666021578853013,2,0,Tidak,9,Lulus,2.922470774176427,3.0911880101075937,1.25,Sedang
2.871938034904083,6,1,Ya,10,Drop Out,2.888620193314059,3.667892257497208,-0.66,Rendah
3.436822627171161,2,2,Ya,12,Lulus,3.638511252494523,4.0,0.24,Tinggi
2.554488208495819,5,2,Ya,10,Drop Out,2.907018406008483,3.034919602223185,-1.24,Rendah
3.22383326475705,1,2,Ya,8,Lulus,3.237875644335413,3.250046367469134,0.37,Tinggi
3.862872549149591,0,2,Ya,8,Lulus,3.2979807273931647,3.221786094652314,-0.56,Sedang
3.4774075525566133,1,2,Ya,8,Lulus,3.6328384860134846,3.4313959386181723,0.78,Sedang
4.0,3,0,Tidak,14,Lulus,3.83086836914275,3.6364981100278126,-0.08,Tinggi
2.8557056701419574,3,2,Tidak,13,Lulus,3.0375784812926585,3.0398753967904444,1.35,Tinggi
2.731853228865551,8,2,Tidak,9,Drop Out,2.353970193356679,2.5438806750412453,-0.27,Rendah
4.0,0,0,Ya,9,Lulus,2.9748223505420714,2.848366781639004,1.46,Sedang
3.157991368473453,3,0,Tidak,12,Lulus,3.667323016250658,2.992710469033632,1.42,Sedang
3.813034957817421,2,2,Tidak,8,Lulus,3.7327377108136615,3.287727225152187,-0.87,Sedang
3.329113498934746,0,2,Tidak,11,Lulus,2.963785415291251,2.911317657113644,0.08,Sedang
4.0,2,1,Tidak,14,Lulus,3.2600173835348465,3.442201233122804,1.36,Sedang
2.976022705088341,1,1,Ya,14,Lulus,3.945833677982251,3.655733596626698,0.99,Sedang
2.139945451122032,5,2,Tidak,14,Drop Out,2.235435355720158,2.0352134446359487,0.25,Tinggi
2.564981877759124,0,0,Ya,8,Lulus,3.651362524103941,3.736943853270738,0.89,Tinggi
3.1492569943387267,1,2,Ya,8,Lulus,2.911809210391913,3.076416104514854,0.82,Sedang
2.6915219642824337,1,2,Ya,11,Drop Out,2.740629548923536,2.719191057948034,-1.29,Rendah
3.2061617229092616,1,1,Ya,9,Lulus,3.0498969721097566,2.925360916476838,0.01,Rendah
3.9965817812596782,0,0,Tidak,12,Lulus,3.577984263484993,3.4874926800435766,-0.7,Rendah
2.944828604385151,5,2,Tidak,10,Drop Out,2.7721310914826964,3.027994764569259,0.34,Sedang
2.860137460839052,4,2,Tidak,13,Drop Out,2.056760045842244,2.141150978998226,-0.2,Rendah
3.77672007099602,2,0,Ya,11,Lulus,2.583852754821262,2.591226426720336,1.11,Rendah
3.922173560416089,2,2,Ya,11,Lulus,4.0,3.835762995900176,-0.68,Tinggi
3.1127979149375635,1,1,Tidak,10,Lulus,3.749152944177464,3.840771533183163,0.37,Sedang
3.530179106506988,2,1,Tidak,8,Lulus,2.837898628878878,2.679973705200384,0.74,Rendah
2.986002167508,8,2,Tidak,11,Drop Out,2.5467686708499824,2.452505130090133,-1.26,Rendah
3.2446918663471083,0,2,Ya,8,Lulus,3.238420705526756,2.995230059330632,1.25,Sedang
3.596815077430393,2,2,Ya,8,Lulus,3.518546330547418,3.134378181500412,1.46,Rendah
2.276253467094903,5,2,Tidak,13,Drop Out,2.0597330261000373,2.1563108240757094,-0.52,Tinggi
2.0865701070656795,5,1,Ya,14,Drop Out,2.22431633461215,1.731401888375114,-1.01,Tinggi
3.5253882053894907,1,0,Tidak,13,Lulus,3.712235352586817,3.766991745776991,1.5,Tinggi
3.7979543401993663,3,2,Tidak,9,Lulus,3.551819380635023,3.5027893634276133,1.42,Sedang
3.250868599242022,1,1,Ya,11,Lulus,3.7940617981212457,3.651690594483732,1.11,Rendah
2.457530176693799,4,2,Ya,10,Drop Out,2.8411760508102515,2.5874350734081286,-0.36,Sedang
2.8651236204330925,4,2,Ya,14,Drop Out,3.2651995247334327,3.086046451874221,-1.48,Rendah
3.21699554940715,0,2,Tidak,13,Lulus,2.4774510120810618,2.737079359697333,-0.48,Sedang
3.159487285051077,2,2,Ya,8,Lulus,3.428704837148513,2.8700053546109623,-0.84,Sedang
2.081171224361289,5,2,Tidak,9,Drop Out,2.500657985591295,2.2443312968277658,-0.48,Rendah
2.926213789517813,3,1,Ya,11,Lulus,3.2835957233890296,3.656070313472607,1.28,Rendah
3.503162097546676,0,1,Tidak,14,Lulus,3.0340864046987868,3.2342396265876,-0.05,Tinggi
3.3965009173984035,2,2,Ya,8,Lulus,3.3550109114529003,3.6143709747304418,0.91,Tinggi
2.5338145913215504,1,1,Ya,9,Lulus,3.2988466506417944,3.5525835230651643,1.38,Sedang
3.1728083094771447,3,2,Tidak,10,Lulus,2.77181863272063,3.3096303925808805,-0.49,Tinggi
2.482269086371433,3,2,Tidak,10,Lulus,2.725910830580744,2.9345254721430463,-0.14,Sedang
3.146564690610989,3,2,Ya,9,Lulus,2.0062657091471605,1.5979591236468298,-1.23,Tinggi
3.387677323241115,3,2,Ya,12,Lulus,3.408091136164917,3.935560865220431,-0.2,Tinggi
3.927594374738219,1,2,Tidak,12,Lulus,3.5724729675239257,3.6951116403746624,-0.67,Rendah
3.871408801956656,3,1,Tidak,14,Lulus,3.03285494198828,2.504321677064951,-0.84,Sedang
2.6785129828730674,6,0,Ya,11,Drop Out,2.598805812738064,2.421593025998035,-0.21,Tinggi
2.8254650920348308,2,2,Tidak,14,Lulus,2.516669406294477,2.9605599524285333,-0.04,Rendah
2.317156284002597,2,2,Tidak,10,Drop Out,2.627729560085104,2.4442118045350374,-0.25,Rendah
3.716408413980132,3,2,Ya,11,Lulus,3.066273761778361,3.0208193392224114,1.11,Rendah
2.4593728795198646,4,2,Ya,9,Drop Out,2.423510480277314,2.902472790949251,0.36,Rendah
3.0894781754552207,1,2,Tidak,12,Lulus,2.9367137324268846,2.987041394162284,0.23,Rendah
2.586350563638277,3,2,Tidak,12,Lulus,2.272816085879122,2.32245470321673,0.07,Sedang
3.336539645856916,0,0,Ya,10,Lulus,2.9426141582375296,2.8862002197685843,1.3,Tinggi
2.816017582317421,3,2,Tidak,11,Lulus,3.3336366436088287,3.213356867770968,-0.94,Tinggi
2.5985411546911097,6,2,Ya,14,Drop Out,1.9632789742744263,2.02895901745831,-1.01,Tinggi
3.4601410649366224,2,0,Ya,11,Lulus,2.930854303042969,2.1552087401492983,0.95,Tinggi
2.5839763074033484,1,2,Ya,11,Lulus,2.8632315664513923,2.990288368887254,-0.31,Tinggi
2.7853837346822927,0,0,Ya,9,Lulus,3.111116514416328,3.3066096952369404,-0.05,Tinggi
3.9092156622366185,2,0,Tidak,10,Lulus,3.412949996637785,3.4111178700678715,0.69,Tinggi
3.807842251378768,3,1,Tidak,11,Lulus,2.9784510705154323,3.143951321088798,1.16,Sedang
3.1860965323483086,3,0,Ya,12,Lulus,2.7152379152495434,3.02782822992853,-0.97,Sedang
3.052106403104641,1,1,Tidak,11,Lulus,3.334763918487217,2.9793001598547844,-0.84,Tinggi
3.773072485017783,1,0,Tidak,12,Lulus,3.281351031092008,3.125658060732304,-0.97,Tinggi
1.9265688903581704,6,2,Tidak,14,Drop Out,1.9451557231339005,1.77975373481141,-0.66,Sedang
3.4021540521126385,0,2,Tidak,14,Lulus,2.90090721009569,2.883040254133346,-0.69,Rendah
3.036418101005657,0,0,Ya,14,Lulus,2.5345779056195474,2.751615477669897,-0.18,Tinggi
2.0824145764771416,10,2,Tidak,12,Drop Out,2.7918544837295154,2.607934462790648,0.31,Rendah
3.874062198421644,1,2,Ya,11,Lulus,3.4269945436335334,2.8495047253536754,1.4,Tinggi
3.0578700237976246,3,0,Ya,9,Lulus,2.524301296751616,2.3361302557836687,-0.19,Rendah
2.273818634267745,7,2,Ya,10,Drop Out,2.9569367987935364,2.9849324656617133,-0.16,Rendah
3.654953578530618,2,1,Tidak,11,Lulus,3.1201715117501823,3.0650826702294407,-0.61,Tinggi
3.222843296578703,3,0,Ya,11,Lulus,2.398432021933919,2.3156478883750227,0.21,Tinggi
2.8194596191364147,7,2,Ya,13,Drop Out,2.984708913504134,3.3093949900915502,0.31,Tinggi
3.2262452966211184,3,2,Ya,10,Lulus,4.0,4.0,-0.17,Sedang
4.0,2,0,Tidak,10,Lulus,3.41825961167699,3.674977097817792,-0.11,Rendah
